RPL22	0.002439239	1
PARK7	-0.008396461	0
EFHD2	3.4463994e-07	1
NECAP2	0.015295102	1
MINOS1	0.03725475	1
HP1BP3	1.6442159e-07	1
CDC42	0.020763218	1
HNRNPR	0.0036511202	1
RPL11	0.07263804	1
RCAN3	0.055694003	1
RSRP1	-0.028973779	0
TMEM50A	-0.02141475	0
SH3BGRL3	-0.09197833	0
CD52	0.2802211	1
HMGN2	0.025352512	1
ATP5IF1	0.029752573	1
LAPTM5	-0.0009940427	0
NDUFS5	0.053067368	1
SMAP2	-0.058112133	0
YBX1	-0.08511034	0
RPS8	-0.00024109066	0
PRDX1	0.0032986281	1
UQCRH	-0.028608136	0
JUN	0.072789066	1
MIER1	0.0077280058	1
SERBP1	-0.06295085	0
PRKACB	-0.018184748	0
SELENOF	-0.026122333	0
GBP5	0.06499069	1
RPL5	-0.0008315998	0
CD53	-0.006628133	0
CSDE1	0.0039984444	1
CD2	0.39498448	1
TXNIP	-0.1098647	0
CTSS	-0.009018716	0
S100A11	0.1290327	1
S100A9	-0.0029571583	0
S100A8	-0.012908923	0
S100A6	-0.074285865	0
S100A4	0.15684283	1
JTB	-0.040230878	0
RPS27	0.05452036	1
PBXIP1	0.059697915	1
SSR2	0.003448077	1
TAGLN2	-0.057491735	0
CD84	-0.26849732	0
TSTD1	-0.031604666	0
UFC1	-0.04419611	0
CD247	0.14161374	1
RCSD1	-0.014608294	0
PRRC2C	-0.07871531	0
PRDX6	-0.18366964	0
CACYBP	0.006049299	1
ARPC5	-0.0107648345	0
PTPRC	0.12829015	1
NUCKS1	-0.0015292043	0
CD55	-0.22834456	0
H3F3A	-0.14924921	0
GUK1	-0.14047605	0
IRF2BP2	-0.0020516259	0
TOMM20	0.03160873	1
LYST	-0.0028397162	0
HNRNPU	-0.051600758	0
ADI1	0.02190621	1
LINC01871	-0.04035619	0
ID2	-0.05492038	0
LBH	0.009414783	1
SRSF7	0.0032449164	1
EML4	0.1358251	1
COX7A2L	-0.018932302	0
ZFP36L2	-0.012432588	0
CALM2	-0.07743264	0
RTN4	-0.022241684	0
RPS27A	1.14848696e-07	1
REL	-0.052731507	0
ACTR2	-0.03957941	0
AAK1	0.091617584	1
PCBP1	-0.006219239	0
TMSB10	0.2586388	1
VAMP8	-0.002349095	0
GNLY	0.017751742	1
CD8A	-0.0652224	0
CD8B	-0.7913812	0
IGKC	-0.044830024	0
MAL	0.22316664	1
DUSP2	-0.19457604	0
SNRNP200	-0.003302288	0
MGAT4A	-0.0024904688	0
EIF5B	1.780887e-07	1
RPL31	0.024390258	1
GCC2	-0.011914277	0
LIMS1	0.12544571	1
DDX18	1.7379277e-07	1
GYPC	-0.15088332	0
MZT2B	0.047179595	1
MZT2A	0.04054312	1
CYTIP	0.007779744	1
ITGA6	0.0011967544	1
GPR155	-0.0979119	0
ATP5MC3	-0.04206967	0
ORMDL1	-0.014458724	0
STAT1	0.01845354	1
STK17B	0.06303435	1
BZW1	-0.130473	0
CD28	0.030331716	1
XRCC5	-0.004198519	0
RPL37A	-0.025687935	0
ARPC2	-0.055831015	0
PTMA	-0.010337399	0
ARL4C	0.12962325	1
PASK	-0.06962047	0
RPL32	2.3407081e-07	1
RPL15	-0.08279055	0
GOLGA4	-0.0072685173	0
RPSA	0.014927752	1
RPL14	0.021333558	1
SNRK	-0.014191032	0
TMA7	0.006538868	1
RPL29	0.008324098	1
SPCS1	-0.010276525	0
FHIT	0.23223096	1
ARL6IP5	0.051666208	1
FOXP1	0.06611021	1
RPL24	0.034952432	1
