Tceb1	0.17362234	1
Fev	0.5020005	1
Cryba2	0.2556056	1
Tuba4a	-0.033738203	0
Btg2	0.17561318	1
Atp1b1	-0.0060459618	0
Hspe1	-0.011166521	0
Ptma	-0.008623323	0
Tmem9	-0.014024617	0
Arpc5	0.06271737	1
Pfdn2	-0.0066410406	0
Rgs17	0.36057788	1
Rps12	-0.036404315	0
Serinc1	0.1583249	1
Mif	-0.013947738	0
Hsp90b1	-0.18378763	0
Cct2	0.06460881	1
Rap1b	0.028578373	1
Myl6	-0.15476502	0
Cited2	0.039949257	1
Cd24a	0.036874402	1
Neurog3	-0.063155286	0
Bsg	-0.07284097	0
Gpx4	-0.04996449	0
Dazap1	-1.0819667e-08	0
Eef2	0.010521296	1
Dctn2	0.04143053	1
Uqcr10	-0.121551394	0
Fam183b	-0.09982321	0
Trp53i13	0.01639278	1
Coa3	0.14837833	1
Pyy	-0.3002415	0
Atp5h	-0.017472163	0
Hn1	-0.019298203	0
Actg1	2.553299e-07	1
Fam195b	-0.028267806	0
Arhgdia	-0.04072284	0
Cct4	-8.779549e-09	0
Hint1	-0.036577053	0
G3bp1	-0.03773705	0
Hist3h2ba	-0.081937	0
Cldn7	-0.049627446	0
Id2	-0.020280354	0
Rpl36al	-0.047907073	0
Erh	-0.036117405	0
Hsp90aa1	-0.00019749874	0
Laptm4a	-0.07441975	0
Pdia6	-0.10253617	0
1700086L19Rik	-0.017197456	0
Psmc1	0.14116499	1
Chga	0.068683766	1
Eif5	-0.093472846	0
Scgn	-0.2719431	0
Ctsl	-0.045655753	0
Isl1	0.36684495	1
Akr1c19	0.3075847	1
Psma2	0.032314755	1
Emb	0.44947222	1
Psmd6	-0.045137674	0
Glud1	0.1780406	1
Trim35	-0.06560224	0
Gm10076	-0.04678721	0
Cct5	0.10189603	1
Rpl30	-0.21955764	0
Pabpc1	0.13674268	1
Eif3e	0.4075609	1
Krt8	0.020844204	1
H1f0	0.02598611	1
Polr2f	-0.00849788	0
Smdt1	-0.054528683	0
Krt7	0.4878353	1
